id,title,company,location,category,job_type,url,source,priority,education,experience_level,is_mnc,placements,package
real_mock_464,BCA Intern,L&T Technology Services,"Jharkhand, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Jharkhand,LinkedIn,1,BCA,Fresher,False,40,6
real_mock_465,MCA Trainee,Tech Mahindra,"Karnataka, India",Corporate,On-site,https://www.naukri.com/mca-trainee-jobs-in-karnataka,Naukri,1,MCA,Fresher,False,41,3
real_mock_466,B.Tech Graduate,IBM,"Kerala, India",Technology,On-site,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,1,BTECH,Fresher,False,32,4
real_mock_467,HR Manager,Teleperformance,"Madhya Pradesh, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,NON-TECH,Experienced,False,28,4
real_mock_468,Product Manager,Kochar Infotech,"Maharashtra, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Maharashtra,LinkedIn,1,General,Experienced,False,10,4
real_mock_469,DevOps Engineer,Aegis,"Meghalaya, India",Technology,On-site,https://www.naukri.com/devops-engineer-jobs-in-meghalaya,Naukri,1,"MCA, BTECH, BCA",Experienced,False,34,7
real_mock_470,Software Engineer,Aye Finance,"Odisha, India",Technology,On-site,https://unstop.com/jobs?query=Software+Engineer,Unstop,1,"MCA, BTECH, BCA",Experienced,False,49,4
real_mock_471,Data Analyst,JP Morgan,"Punjab, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"BTECH, BSC, MSC",Experienced,False,7,4
real_mock_472,Consultant,Nestle,"Rajasthan, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Rajasthan,LinkedIn,1,General,Experienced,False,48,3
real_mock_473,Accountant,Swiggy,"Sikkim, India",Technology,On-site,https://www.naukri.com/accountant-jobs-in-sikkim,Naukri,1,General,Experienced,False,37,7
real_mock_474,BCA Intern,Flipkart,"Tamil Nadu, India",Corporate,On-site,https://unstop.com/jobs?query=BCA+Intern,Unstop,1,BCA,Fresher,False,47,7
real_mock_475,MCA Trainee,Capgemini,"Telangana, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,MCA,Fresher,True,179,13
real_mock_476,B.Tech Graduate,Cognizant,"Uttar Pradesh, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Uttar%20Pradesh,LinkedIn,1,BTECH,Fresher,True,65,21
real_mock_477,HR Manager,Deloitte,"Uttarakhand, India",Corporate,On-site,https://www.naukri.com/hr-manager-jobs-in-uttarakhand,Naukri,1,NON-TECH,Experienced,True,126,21
real_mock_478,Product Manager,Goldman Sachs,"West Bengal, India",Technology,On-site,https://unstop.com/jobs?query=Product+Manager,Unstop,1,General,Experienced,True,193,6
real_mock_479,DevOps Engineer,KPMG,"Tripura, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"MCA, BTECH, BCA",Experienced,True,84,19
real_mock_480,Software Engineer,PwC,"Mumbai (Bombay), India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Mumbai%20(Bombay),LinkedIn,1,"MCA, BTECH, BCA",Experienced,True,56,7
real_mock_481,Data Analyst,Accenture,"Navi Mumbai, India",Technology,On-site,https://www.naukri.com/data-analyst-jobs-in-navi-mumbai,Naukri,1,"BTECH, BSC, MSC",Experienced,True,118,12
real_mock_482,Consultant,Oracle,"Noida, India",Technology,On-site,https://unstop.com/jobs?query=Consultant,Unstop,1,General,Experienced,True,147,17
real_mock_483,Accountant,HDFC Bank,"Gurgaon, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,General,Experienced,False,25,7
real_mock_484,BCA Intern,Coal India,"Gurugram, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Gurugram,LinkedIn,1,BCA,Fresher,False,41,4
real_mock_485,MCA Trainee,TCS,"Bangalore, India",Technology,On-site,https://www.naukri.com/mca-trainee-jobs-in-bangalore,Naukri,1,MCA,Fresher,False,32,6
real_mock_486,B.Tech Graduate,Infosys,"Chennai, India",Corporate,On-site,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,1,BTECH,Fresher,False,7,5
real_mock_487,HR Manager,Wipro,"Jalpaiguri, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,NON-TECH,Experienced,False,48,5
real_mock_488,Product Manager,Reliance,"Pune, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Pune,LinkedIn,1,General,Experienced,False,22,7
real_mock_489,DevOps Engineer,L&T Technology Services,"Hyderabad, India",Corporate,On-site,https://www.naukri.com/devops-engineer-jobs-in-hyderabad,Naukri,1,"MCA, BTECH, BCA",Experienced,False,42,7
real_mock_490,Software Engineer,Tech Mahindra,"Andhra Pradesh, India",Technology,On-site,https://unstop.com/jobs?query=Software+Engineer,Unstop,1,"MCA, BTECH, BCA",Experienced,False,14,3
real_mock_491,Data Analyst,IBM,"Assam, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"BTECH, BSC, MSC",Experienced,False,40,7
real_mock_492,Consultant,Teleperformance,"Bihar, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Bihar,LinkedIn,1,General,Experienced,False,22,3
real_mock_493,Accountant,Kochar Infotech,"Chhattisgarh, India",Technology,On-site,https://www.naukri.com/accountant-jobs-in-chhattisgarh,Naukri,1,General,Experienced,False,12,3
real_mock_494,BCA Intern,Aegis,"Delhi, India",Technology,On-site,https://unstop.com/jobs?query=BCA+Intern,Unstop,1,BCA,Fresher,False,41,4
real_mock_495,MCA Trainee,Aye Finance,"Goa, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,MCA,Fresher,False,38,6
real_mock_496,B.Tech Graduate,JP Morgan,"Gujarat, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Gujarat,LinkedIn,1,BTECH,Fresher,False,18,7
real_mock_497,HR Manager,Nestle,"Haryana, India",Technology,On-site,https://www.naukri.com/hr-manager-jobs-in-haryana,Naukri,1,NON-TECH,Experienced,False,32,6
real_mock_498,Product Manager,Swiggy,"Himachal Pradesh, India",Corporate,On-site,https://unstop.com/jobs?query=Product+Manager,Unstop,1,General,Experienced,False,34,7
real_mock_499,DevOps Engineer,Flipkart,"Jharkhand, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"MCA, BTECH, BCA",Experienced,False,36,5
